Date,Campaign type,Impressions,Clicks,Cost,Conversions,Revenue
2024-01-25,Search Network,20068.0,1556.0,3377.6,113.9,27104.4
2024-01-26,Search Network,17453.0,1376.0,2845.5,104.0,18176.5
2024-01-27,Search Network,14407.0,1188.0,1552.3,66.7,11207.6
2024-01-28,Search Network,14844.0,1195.0,1501.2,65.5,11938.900000000001
2024-01-29,Search Network,22252.0,1652.0,3222.7,129.8,36255.8
2024-01-30,Search Network,20922.0,1531.0,3063.0,107.6,19696.8
2024-01-31,Search Network,22872.0,1568.0,3125.0,106.1,23611.0
2024-02-01,Search Network,20935.0,1537.0,3270.8,116.6,24714.6
2024-02-02,Search Network,21355.0,1566.0,3221.2,115.0,25194.9
2024-02-03,Search Network,18133.0,1157.0,1511.9,53.9,11166.0
2024-02-04,Search Network,15553.0,1284.0,1747.4,64.5,11533.8
2024-02-05,Search Network,24780.0,1537.0,2655.8,108.0,25800.4
2024-02-06,Search Network,18173.0,1535.0,2998.0,106.0,20241.1
2024-02-07,Search Network,24997.0,1743.0,3066.8,95.1,21535.5
2024-02-08,Search Network,20114.0,1607.0,3431.0,91.69999999999999,22368.5
2024-02-09,Search Network,16066.0,1282.0,2417.7,87.6,15485.599999999999
2024-02-10,Search Network,14227.0,1235.0,1753.1,58.7,8935.3
2024-02-11,Search Network,13683.0,1114.0,1625.6,80.4,15045.7
2024-02-12,Search Network,26702.0,1608.0,3062.7000000000003,103.0,22459.6
2024-02-13,Search Network,25408.0,1705.0,3455.2,119.89999999999999,23405.5
2024-02-14,Search Network,21215.0,1575.0,3088.2,117.60000000000001,23804.1
2024-02-15,Search Network,20692.0,1492.0,2844.6,107.5,21155.6
2024-02-16,Search Network,14914.0,1244.0,1995.6,100.1,19928.4
2024-02-17,Search Network,10758.0,950.0,1073.6,55.0,9330.0
2024-02-18,Search Network,10018.0,947.0,980.7,53.1,10361.7
2024-02-19,Search Network,20742.0,1372.0,1922.6,114.8,23249.6
2024-02-20,Search Network,19159.0,1367.0,1932.3,97.0,21991.300000000003
2024-02-21,Search Network,21004.0,1333.0,2143.6,92.80000000000001,20116.9
2024-02-22,Search Network,17496.0,1432.0,2479.4,101.6,21724.9
2024-02-23,Search Network,16556.0,1300.0,2081.5,84.9,16332.099999999999
2024-02-24,Search Network,14012.0,1170.0,1284.6,62.7,11039.5
2024-02-25,Search Network,15571.0,1060.0,1297.4,72.0,12555.0
2024-02-26,Search Network,29615.0,1611.0,2869.2,145.8,29238.4
2024-02-27,Search Network,28153.0,1587.0,2732.5,120.5,21041.7
2024-02-28,Search Network,28242.0,1784.0,3455.6000000000004,115.0,27646.0
2024-02-29,Search Network,32584.0,1769.0,3126.2000000000003,115.0,23931.300000000003
2024-03-01,Search Network,23644.0,1544.0,2575.0,119.7,25536.7
2024-03-02,Search Network,18847.0,1316.0,1600.4,81.5,11031.5
2024-03-03,Search Network,18773.0,1332.0,1750.1,74.3,15417.2
2024-03-04,Search Network,24564.0,1803.0,3238.9,112.30000000000001,27874.9
2024-03-05,Search Network,25645.0,1881.0,3246.8,124.2,32323.0
2024-03-06,Search Network,26933.0,1841.0,3377.6,139.3,36595.9
2024-03-07,Search Network,23037.0,1770.0,3266.3,118.89999999999999,21677.7
2024-03-08,Search Network,19701.0,1604.0,3035.6,103.2,21878.9
2024-03-09,Search Network,18033.0,1471.0,1877.8,75.5,11828.8
2024-03-10,Search Network,16664.0,1249.0,1521.0,70.4,13088.7
2024-03-11,Search Network,19563.0,1563.0,3027.9,119.19999999999999,27028.0
2024-03-12,Search Network,14859.0,1424.0,2791.0,122.30000000000001,27504.9
2024-03-13,Search Network,13652.0,1327.0,2265.6,109.4,22152.2
2024-03-14,Search Network,14627.0,1297.0,2279.7,110.9,25605.5
2024-03-15,Search Network,13875.0,1269.0,1964.3,91.6,16636.4
2024-03-16,Search Network,12184.0,1074.0,1270.1,59.099999999999994,9601.8
2024-03-17,Search Network,12694.0,1176.0,1529.4,81.8,14534.0
2024-03-18,Search Network,15029.0,1500.0,2621.0,123.5,28480.9
2024-03-19,Search Network,16581.0,1390.0,2619.4,117.8,22651.9
2024-03-20,Search Network,15112.0,1379.0,2504.8,89.0,14673.4
2024-03-21,Search Network,14298.0,1369.0,2769.2,117.3,22143.5
2024-03-22,Search Network,13569.0,1203.0,2108.3,98.5,22529.4
2024-03-23,Search Network,12586.0,1052.0,1330.0,53.8,9779.0
2024-03-24,Search Network,10476.0,1001.0,1291.0,75.69999999999999,18488.2
2024-03-25,Search Network,13440.0,1296.0,2097.8,125.9,23344.1
2024-03-26,Search Network,13734.0,1327.0,2383.8,107.69999999999999,21152.4
2024-03-27,Search Network,15164.0,1378.0,2323.3,136.8,29062.199999999997
2024-03-28,Search Network,16315.0,1482.0,2458.6000000000004,110.80000000000001,22272.9
2024-03-29,Search Network,12627.0,1250.0,2070.2,77.5,17952.0
2024-03-30,Search Network,11164.0,1020.0,1332.4,65.3,12206.599999999999
2024-03-31,Search Network,10548.0,868.0,1086.9,49.3,7039.6
2024-04-01,Search Network,22023.0,1435.0,2394.5,134.8,30186.3
2024-04-02,Search Network,15496.0,1329.0,2129.8,98.7,20865.1
2024-04-03,Search Network,15140.0,1380.0,2329.0,119.1,26762.699999999997
2024-04-04,Search Network,16839.0,1425.0,2230.7,104.10000000000001,23744.4
2024-04-05,Search Network,14398.0,1288.0,2000.4,113.5,22642.0
2024-04-06,Search Network,12594.0,1137.0,1263.5,82.9,13571.9
2024-04-07,Search Network,12862.0,1159.0,1318.6,111.8,21699.3
2024-04-08,Search Network,15359.0,1434.0,2120.2,168.60000000000002,31335.300000000003
2024-04-09,Search Network,16629.0,1578.0,2555.8999999999996,174.60000000000002,32801.3
2024-04-10,Search Network,18362.0,1627.0,2627.4,160.39999999999998,30721.9
2024-04-11,Search Network,19656.0,1673.0,2494.2,166.89999999999998,31420.2
2024-04-12,Search Network,18790.0,1482.0,2399.3,136.7,26277.1
2024-04-13,Search Network,14006.0,1228.0,1651.1,97.8,14987.099999999999
2024-04-14,Search Network,13465.0,1230.0,1389.3,93.6,19055.4
2024-04-15,Search Network,16222.0,1498.0,2389.8999999999996,155.1,30854.0
2024-04-16,Search Network,15391.0,1368.0,2042.1,122.1,26414.4
2024-04-17,Search Network,16924.0,1552.0,2516.1000000000004,164.8,36599.1
2024-04-18,Search Network,17522.0,1457.0,2558.8,106.0,21356.5
2024-04-19,Search Network,17438.0,1361.0,2292.5,102.69999999999999,17335.6
2024-04-20,Search Network,14178.0,1177.0,1280.8000000000002,89.2,14392.9
2024-04-21,Search Network,13901.0,1132.0,1252.1,80.5,13350.6
2024-04-22,Search Network,21883.0,1557.0,2286.6,157.5,34759.1
2024-04-23,Search Network,19154.0,1553.0,2668.6000000000004,157.7,39116.2
2024-04-24,Search Network,18655.0,1552.0,2747.6000000000004,121.30000000000001,30979.3
2024-04-25,Search Network,18738.0,1393.0,2539.0,135.4,29035.0
2024-04-26,Search Network,17246.0,1288.0,2387.1000000000004,109.9,19040.9
2024-04-27,Search Network,14559.0,1203.0,1517.1,88.3,17015.8
2024-04-28,Search Network,18378.0,1148.0,1386.8,77.0,13129.5
2024-04-29,Search Network,20959.0,1852.0,3463.5,166.7,32178.399999999998
2024-04-30,Search Network,22280.0,1665.0,3104.5,169.1,34012.4
2024-05-01,Search Network,20272.0,1526.0,2756.9,142.1,29379.2
2024-05-02,Search Network,18598.0,1431.0,2746.4,122.8,26345.699999999997
2024-05-03,Search Network,17100.0,1299.0,2502.2,118.5,26346.1
2024-05-04,Search Network,14857.0,1141.0,1707.3000000000002,72.0,15236.0
2024-05-05,Search Network,15877.0,1140.0,1428.6,70.1,13054.0
2024-05-06,Search Network,22202.0,1588.0,3397.8,137.5,29502.0
2024-05-07,Search Network,20943.0,1525.0,2840.3999999999996,111.9,23972.8
2024-05-08,Search Network,19628.0,1471.0,3026.1,126.9,36698.0
2024-05-09,Search Network,17227.0,1351.0,2834.8,104.80000000000001,23631.300000000003
2024-05-10,Search Network,13971.0,1180.0,2361.1,108.5,16409.4
2024-05-11,Search Network,13065.0,1063.0,1282.9,65.0,11206.7
2024-05-12,Search Network,12459.0,970.0,1459.3000000000002,74.8,11094.5
2024-05-13,Search Network,16709.0,1340.0,2484.3,123.8,27027.100000000002
2024-05-14,Search Network,17269.0,1395.0,2660.7,109.9,23308.6
2024-05-15,Search Network,17587.0,1436.0,2607.4,103.4,18930.8
2024-05-16,Search Network,16167.0,1403.0,2726.8,108.9,24686.3
2024-05-17,Search Network,15303.0,1241.0,2476.7,92.6,17935.699999999997
2024-05-18,Search Network,12775.0,1063.0,1477.8,80.3,11907.0
2024-05-19,Search Network,11575.0,1032.0,1278.0,70.2,12030.9
2024-05-20,Search Network,15218.0,1410.0,2402.9,117.1,25915.100000000002
2024-05-21,Search Network,15869.0,1383.0,2573.5,123.0,24666.4
2024-05-22,Search Network,15651.0,1289.0,2342.2,88.4,23705.9
2024-05-23,Search Network,15461.0,1239.0,2304.6,63.099999999999994,14617.900000000001
2024-05-24,Search Network,11534.0,1062.0,1723.8000000000002,51.0,11783.2
2024-05-25,Search Network,9860.0,909.0,1286.1,30.200000000000003,5633.1
2024-05-26,Search Network,23974.0,1359.0,2021.3,32.2,4960.2
2024-05-27,Search Network,25591.0,1515.0,2860.9,59.3,13886.7
2024-05-28,Search Network,22669.0,1429.0,2727.6,135.5,24119.5
2024-05-29,Search Network,10559.0,967.0,1698.9,106.7,26204.2
2024-05-30,Search Network,8147.0,845.0,1243.6,69.3,12375.8
2024-05-31,Search Network,8166.0,790.0,1006.3,78.9,19114.3
2024-06-01,Search Network,9235.0,837.0,1028.2,47.3,7507.4
2024-06-02,Search Network,10015.0,994.0,1204.1,67.5,10022.2
2024-06-03,Search Network,17824.0,1516.0,3595.0,121.1,23561.6
2024-06-04,Search Network,17245.0,1497.0,3141.2,136.2,25324.1
2024-06-05,Search Network,16000.0,1330.0,3153.1000000000004,108.2,26240.800000000003
2024-06-06,Search Network,13673.0,1200.0,2710.8,89.4,21811.1
2024-06-07,Search Network,12200.0,1093.0,2067.4,90.69999999999999,17695.3
2024-06-08,Search Network,10382.0,942.0,1077.9,63.599999999999994,10237.3
2024-06-09,Search Network,10459.0,949.0,1237.4,60.9,9518.4
2024-06-10,Search Network,15559.0,1441.0,3105.4,111.1,23378.3
2024-06-11,Search Network,15637.0,1350.0,2937.3,113.7,20921.3
2024-06-12,Search Network,15181.0,1366.0,2672.9,123.0,26350.800000000003
2024-06-13,Search Network,15917.0,1332.0,3363.9,110.5,23899.9
2024-06-14,Search Network,15733.0,1291.0,2719.3,89.0,18699.0
2024-06-15,Search Network,11993.0,984.0,1287.5,70.5,11960.9
2024-06-16,Search Network,10925.0,955.0,1151.5,93.8,19854.800000000003
2024-06-17,Search Network,18373.0,1438.0,3142.3,134.60000000000002,32543.9
2024-06-18,Search Network,17257.0,1348.0,3144.2999999999997,130.6,28224.6
2024-06-19,Search Network,18957.0,1389.0,3068.7,116.0,25304.5
2024-06-20,Search Network,18194.0,1385.0,3047.5,96.4,18587.8
2024-06-21,Search Network,15717.0,1202.0,2436.2,85.8,16357.2
2024-06-22,Search Network,12597.0,925.0,1053.3,62.2,11144.5
2024-06-23,Search Network,13026.0,965.0,1124.6,73.2,11410.2
2024-06-24,Search Network,16897.0,1408.0,2434.4,110.9,20319.1
2024-06-25,Search Network,16968.0,1323.0,2911.0,108.3,23339.6
2024-06-26,Search Network,18573.0,1367.0,3569.8,97.4,22573.800000000003
2024-06-27,Search Network,16277.0,1343.0,2762.0,88.1,18018.4
2024-06-28,Search Network,15685.0,1204.0,2400.8,93.5,18638.8
2024-06-29,Search Network,14363.0,1075.0,1316.0,58.9,11321.9
2024-06-30,Search Network,12702.0,992.0,1115.1,59.7,8766.1
2024-01-01,YouTube,36211.0,8.0,115.2,0.0,0.0
2024-01-02,YouTube,36876.0,4.0,120.2,0.0,0.0
2024-01-03,YouTube,36427.0,3.0,120.6,0.0,0.0
2024-01-04,YouTube,35725.0,0.0,120.0,0.0,0.0
2024-01-05,YouTube,36676.0,2.0,120.5,0.0,0.0
2024-01-06,YouTube,37949.0,1.0,120.1,0.0,0.0
2024-01-07,YouTube,38380.0,4.0,119.3,0.0,0.0
2024-01-08,YouTube,38573.0,5.0,119.6,0.0,0.0
2024-01-09,YouTube,38372.0,3.0,119.6,0.0,0.0
2024-01-10,YouTube,36964.0,1.0,118.1,0.0,0.0
2024-01-11,YouTube,38278.0,1.0,119.2,0.0,0.0
2024-01-12,YouTube,38705.0,4.0,118.4,0.0,0.0
2024-01-13,YouTube,38455.0,3.0,119.0,0.0,0.0
2024-01-14,YouTube,39071.0,2.0,118.1,0.0,0.0
2024-01-15,YouTube,23161.0,2.0,69.6,0.0,0.0
2024-01-16,YouTube,23294.0,0.0,72.3,0.0,0.0
2024-01-17,YouTube,22886.0,2.0,72.4,0.8,113.7
2024-01-18,YouTube,22712.0,2.0,72.1,0.0,0.0
2024-01-19,YouTube,22564.0,2.0,72.1,0.0,0.0
2024-01-20,YouTube,21648.0,1.0,71.5,0.0,0.0
2024-01-21,YouTube,21293.0,0.0,71.1,0.0,0.0
2024-01-22,YouTube,21677.0,1.0,70.8,0.0,0.0
2024-01-23,YouTube,20978.0,1.0,70.1,0.0,0.0
2024-01-24,YouTube,21047.0,1.0,69.8,0.0,0.0
2024-01-25,YouTube,21237.0,1.0,69.5,0.0,0.0
2024-01-26,YouTube,21204.0,1.0,69.2,0.0,0.0
2024-01-27,YouTube,20492.0,2.0,68.5,0.0,0.0
2024-01-28,YouTube,19994.0,4.0,67.4,0.0,0.0
2024-01-29,YouTube,19440.0,3.0,66.3,0.0,0.0
2024-01-30,YouTube,19077.0,2.0,64.0,0.0,0.0
2024-01-31,YouTube,18450.0,3.0,61.4,0.0,0.0
2024-02-01,YouTube,20701.0,4.0,72.8,0.0,0.0
2024-02-02,YouTube,21800.0,4.0,76.0,0.0,0.0
2024-02-03,YouTube,21902.0,3.0,76.8,0.0,0.0
2024-02-04,YouTube,21836.0,2.0,76.2,0.8,1678.2
2024-02-05,YouTube,21332.0,4.0,75.9,0.0,0.0
2024-02-06,YouTube,21908.0,1.0,75.6,0.0,0.0
2024-02-07,YouTube,22033.0,4.0,75.5,0.0,0.0
2024-02-08,YouTube,21360.0,2.0,75.0,0.0,0.0
2024-02-09,YouTube,22260.0,0.0,74.8,0.8,664.0
2024-02-10,YouTube,22516.0,1.0,75.7,0.0,0.0
2024-02-11,YouTube,21255.0,3.0,74.9,0.8,0.0
2024-02-12,YouTube,21210.0,2.0,74.5,0.0,0.0
2024-02-13,YouTube,20479.0,1.0,73.7,0.0,0.0
2024-02-14,YouTube,20180.0,1.0,73.3,0.0,0.0
2024-02-15,YouTube,21158.0,4.0,74.4,0.0,0.0
2024-02-16,YouTube,20536.0,2.0,73.7,0.0,0.0
2024-02-17,YouTube,20427.0,0.0,73.5,0.0,0.0
2024-02-18,YouTube,20684.0,1.0,73.0,0.0,0.0
2024-02-19,YouTube,19927.0,4.0,72.6,0.0,0.0
2024-02-20,YouTube,18215.0,3.0,72.7,0.0,0.0
2024-02-21,YouTube,18833.0,4.0,71.7,0.0,0.0
2024-02-22,YouTube,18959.0,4.0,71.5,0.8,45.1
2024-02-23,YouTube,19278.0,4.0,72.0,0.0,0.0
2024-02-24,YouTube,19468.0,0.0,71.6,0.8,117.2
2024-02-25,YouTube,20024.0,1.0,70.5,0.0,0.0
2024-02-26,YouTube,18116.0,2.0,68.2,0.0,0.0
2024-02-27,YouTube,17060.0,4.0,67.8,0.0,0.0
2024-02-28,YouTube,16382.0,1.0,62.3,0.0,0.0
2024-02-29,YouTube,16946.0,4.0,63.8,0.0,0.0
2024-03-01,YouTube,16638.0,0.0,61.5,0.0,0.0
2024-03-02,YouTube,17597.0,0.0,66.0,0.0,0.0
2024-03-03,YouTube,17564.0,0.0,65.0,0.0,0.0
2024-03-04,YouTube,16578.0,8.0,63.8,0.0,0.0
2024-03-05,YouTube,15979.0,4.0,64.0,0.0,0.0
2024-03-06,YouTube,16069.0,2.0,63.8,0.0,0.0
2024-03-07,YouTube,16064.0,2.0,64.5,0.0,0.0
2024-03-08,YouTube,16336.0,0.0,63.9,0.0,0.0
2024-03-09,YouTube,16632.0,1.0,64.7,0.0,0.0
2024-03-10,YouTube,16340.0,0.0,63.7,0.0,0.0
2024-03-11,YouTube,11586.0,6.0,50.2,0.0,0.0
2024-03-12,YouTube,9784.0,4.0,46.4,0.0,0.0
2024-03-13,YouTube,10730.0,3.0,46.6,0.0,0.0
2024-03-14,YouTube,15152.0,6.0,74.2,0.0,0.0
2024-03-15,YouTube,16963.0,3.0,76.1,0.0,0.0
2024-03-16,YouTube,14626.0,5.0,79.6,0.0,0.0
2024-03-17,YouTube,14668.0,1.0,68.0,0.0,0.0
2024-03-18,YouTube,13521.0,1.0,55.2,0.0,0.0
2024-03-19,YouTube,13188.0,2.0,56.1,0.0,0.0
2024-03-20,YouTube,15328.0,1.0,68.9,0.0,0.0
2024-03-21,YouTube,13821.0,3.0,61.8,0.0,0.0
2024-03-22,YouTube,13506.0,2.0,62.2,0.0,0.0
2024-03-23,YouTube,13576.0,4.0,67.7,0.0,0.0
2024-03-24,YouTube,12893.0,4.0,62.5,0.0,0.0
2024-03-25,YouTube,11779.0,4.0,51.0,0.0,0.0
2024-03-26,YouTube,13128.0,2.0,52.6,0.0,0.0
2024-03-27,YouTube,14872.0,2.0,63.8,0.0,0.0
2024-03-28,YouTube,14395.0,2.0,60.4,0.0,0.0
2024-03-29,YouTube,12978.0,1.0,57.5,0.0,0.0
2024-03-30,YouTube,12450.0,1.0,61.4,0.0,0.0
2024-03-31,YouTube,11972.0,4.0,52.8,0.0,0.0
2024-04-01,YouTube,15473.0,3.0,56.2,0.0,0.0
2024-04-02,YouTube,16696.0,5.0,59.8,0.0,0.0
2024-04-03,YouTube,18488.0,1.0,70.0,0.0,0.0
2024-04-04,YouTube,18492.0,0.0,67.9,0.0,0.0
2024-04-05,YouTube,18104.0,2.0,69.6,0.0,0.0
2024-04-06,YouTube,19542.0,6.0,94.8,0.0,0.0
2024-04-07,YouTube,16463.0,3.0,68.4,0.0,0.0
2024-04-08,YouTube,14205.0,4.0,54.2,0.0,0.0
2024-04-09,YouTube,15693.0,1.0,58.4,0.0,0.0
2024-04-10,YouTube,18135.0,1.0,71.3,0.0,0.0
2024-04-11,YouTube,17756.0,2.0,68.0,0.0,0.0
2024-04-12,YouTube,16840.0,2.0,66.7,0.0,0.0
2024-04-13,YouTube,15864.0,8.0,71.9,0.0,0.0
2024-04-14,YouTube,15005.0,3.0,67.6,0.0,0.0
2024-04-15,YouTube,13815.0,1.0,55.6,0.0,0.0
2024-04-16,YouTube,15123.0,3.0,59.7,0.0,0.0
2024-04-17,YouTube,16267.0,1.0,66.8,0.0,0.0
2024-04-18,YouTube,16094.0,2.0,64.5,0.0,0.0
2024-04-19,YouTube,15923.0,5.0,64.0,0.0,0.0
2024-04-20,YouTube,16710.0,5.0,71.1,0.0,0.0
2024-04-21,YouTube,14292.0,9.0,66.4,0.0,0.0
2024-04-22,YouTube,12672.0,4.0,53.3,0.0,0.0
2024-04-23,YouTube,12857.0,1.0,55.5,0.0,0.0
2024-04-24,YouTube,14948.0,3.0,66.8,0.0,0.0
2024-04-25,YouTube,14527.0,1.0,62.1,0.0,0.0
2024-04-26,YouTube,13984.0,4.0,60.9,0.0,0.0
2024-04-27,YouTube,14860.0,0.0,66.6,0.0,0.0
2024-04-28,YouTube,13148.0,2.0,61.8,0.0,0.0
2024-04-29,YouTube,11632.0,7.0,48.6,0.0,0.0
2024-04-30,YouTube,12924.0,0.0,56.0,0.0,0.0
2024-05-01,YouTube,14744.0,0.0,59.2,0.0,0.0
2024-05-02,YouTube,15819.0,6.0,60.8,0.0,0.0
2024-05-03,YouTube,16262.0,2.0,65.0,0.0,0.0
2024-05-04,YouTube,15512.0,5.0,68.2,0.0,0.0
2024-05-05,YouTube,16935.0,7.0,67.4,0.0,0.0
2024-05-06,YouTube,14200.0,0.0,54.4,0.0,0.0
2024-05-07,YouTube,14274.0,0.0,57.1,0.0,0.0
2024-05-08,YouTube,16504.0,6.0,66.2,0.0,0.0
2024-05-09,YouTube,16474.0,4.0,65.5,0.0,0.0
2024-05-10,YouTube,16176.0,3.0,65.0,0.0,0.0
2024-05-11,YouTube,16964.0,2.0,74.3,0.0,0.0
2024-05-12,YouTube,15251.0,5.0,65.8,0.0,0.0
2024-05-13,YouTube,13779.0,3.0,53.6,0.0,0.0
2024-05-14,YouTube,16010.0,0.0,62.3,0.0,0.0
2024-05-15,YouTube,15830.0,2.0,61.4,0.0,0.0
2024-05-16,YouTube,24355.0,4.0,101.2,0.0,0.0
2024-05-17,YouTube,25852.0,2.0,111.3,0.0,0.0
2024-05-18,YouTube,28653.0,7.0,123.0,0.0,0.0
2024-05-19,YouTube,26233.0,4.0,114.2,0.0,0.0
2024-05-20,YouTube,28908.0,2.0,110.6,0.0,0.0
2024-05-21,YouTube,31962.0,2.0,124.3,0.0,0.0
2024-05-22,YouTube,29297.0,2.0,114.9,0.0,0.0
2024-05-23,YouTube,29093.0,2.0,120.0,0.0,0.0
2024-05-24,YouTube,28368.0,4.0,119.5,0.0,0.0
2024-05-25,YouTube,28189.0,4.0,127.0,0.0,0.0
2024-05-26,YouTube,27236.0,5.0,122.3,0.0,0.0
2024-05-27,YouTube,28761.0,4.0,115.6,0.0,0.0
2024-05-28,YouTube,28141.0,1.0,109.9,0.0,0.0
2024-05-29,YouTube,28001.0,1.0,108.9,0.8,82.9
2024-05-30,YouTube,31184.0,0.0,120.0,0.0,0.0
2024-05-31,YouTube,31105.0,2.0,116.1,0.0,0.0
2024-06-01,YouTube,33840.0,8.0,131.9,0.0,0.0
2024-06-02,YouTube,34104.0,5.0,136.4,0.0,0.0
2024-06-03,YouTube,33472.0,4.0,130.4,0.0,0.0
2024-06-04,YouTube,31480.0,1.0,128.5,0.0,0.0
2024-06-05,YouTube,31489.0,0.0,128.5,0.0,0.0
2024-06-06,YouTube,30681.0,1.0,125.8,0.0,0.0
2024-06-07,YouTube,29711.0,1.0,125.8,0.0,0.0
2024-06-08,YouTube,30665.0,4.0,143.1,0.0,0.0
2024-06-09,YouTube,28480.0,3.0,135.8,0.0,0.0
2024-06-10,YouTube,29245.0,3.0,127.7,0.0,0.0
2024-06-11,YouTube,29440.0,1.0,127.3,0.0,0.0
2024-06-12,YouTube,27960.0,3.0,127.1,0.0,0.0
2024-06-13,YouTube,27767.0,0.0,126.0,0.0,0.0
2024-06-14,YouTube,25826.0,0.0,126.0,0.0,0.0
2024-06-15,YouTube,34803.0,81.0,237.3,0.0,0.0
2024-06-16,YouTube,41384.0,186.0,248.9,0.0,0.0
2024-06-17,YouTube,34283.0,40.0,237.9,2.4,581.4
2024-06-18,YouTube,29597.0,18.0,239.9,0.2,44.3
2024-06-19,YouTube,29872.0,24.0,235.7,0.8,4.2
2024-06-20,YouTube,27842.0,25.0,236.6,0.0,0.0
2024-06-21,YouTube,27820.0,24.0,240.0,0.0,0.0
2024-06-22,YouTube,29180.0,23.0,253.1,0.8,169.2
2024-06-23,YouTube,25083.0,23.0,242.9,0.0,0.0
2024-06-24,YouTube,25372.0,16.0,232.5,0.0,0.0
2024-06-25,YouTube,26307.0,13.0,233.7,0.8,124.2
2024-06-26,YouTube,27224.0,20.0,232.2,0.2,7.8
2024-06-27,YouTube,26523.0,16.0,231.3,1.2,78.3
2024-06-28,YouTube,26304.0,16.0,218.7,0.0,0.0
2024-06-29,YouTube,27631.0,25.0,239.8,1.2,368.1
2024-06-30,YouTube,25692.0,21.0,209.4,1.1,329.5
